user_id,booking_id,created_at,status,checkin_status,booking_start_time,booking_end_time,is_demo
258,963,2023-04-11 12:53:44.337753+00:00,completed,checkedIn,2023-04-13 07:00:00+00:00,2023-04-13 16:00:00+00:00,FALSE
258,964,2023-04-17 09:11:26.628775+00:00,cancelled,notCheckedIn,2023-04-18 07:00:00+00:00,2023-04-18 16:00:00+00:00,FALSE
126,965,2023-04-17 13:20:56.575467+00:00,completed,checkedIn,2023-04-18 06:00:00+00:00,2023-04-18 17:00:00+00:00,FALSE
1159,966,2023-04-18 01:00:35.149735+00:00,completed,checkInNotAvailable,2023-04-18 05:00:00+00:00,2023-04-18 17:00:00+00:00,FALSE
240,967,2023-04-27 09:31:40.344705+00:00,completed,checkedIn,2023-04-27 08:00:00+00:00,2023-04-27 16:30:00+00:00,FALSE
67,968,2023-04-28 09:58:45.011792+00:00,completed,checkedIn,2023-05-04 04:00:00+00:00,2023-05-04 16:30:00+00:00,FALSE
111,969,2023-05-02 05:53:36.006035+00:00,completed,checkedIn,2023-05-02 06:00:00+00:00,2023-05-02 16:30:00+00:00,FALSE
1184,970,2023-05-04 07:07:56.132682+00:00,completed,checkedIn,2023-05-04 07:15:00+00:00,2023-05-04 16:30:00+00:00,FALSE
47,971,2023-05-04 16:15:03.403802+00:00,completed,checkedIn,2023-05-05 04:00:00+00:00,2023-05-05 16:30:00+00:00,FALSE
105,972,2023-05-05 07:18:16.294338+00:00,accepted,readyForCheckIn,2023-05-11 07:00:00+00:00,2023-05-11 16:30:00+00:00,FALSE
135,973,2022-10-27 09:11:20.635294+00:00,completed,checkedIn,2022-10-31 05:00:00+00:00,2022-10-31 17:30:00+00:00,FALSE
114,974,2022-11-02 20:16:51.581189+00:00,cancelled,notCheckedIn,2022-11-03 05:00:00+00:00,2022-11-03 17:30:00+00:00,FALSE
294,975,2022-11-08 06:33:55.550305+00:00,completed,checkInNotAvailable,2022-11-08 06:00:00+00:00,2022-11-08 18:00:00+00:00,FALSE
311,976,2022-11-17 15:21:16.176972+00:00,cancelled,notCheckedIn,2022-11-29 08:00:00+00:00,2022-11-29 17:30:00+00:00,FALSE
146,977,2022-11-19 13:11:11.535981+00:00,completed,checkedIn,2022-11-29 05:00:00+00:00,2022-11-29 17:30:00+00:00,FALSE
243,978,2022-11-20 17:24:33.199932+00:00,completed,checkedIn,2022-11-28 05:00:00+00:00,2022-11-28 17:30:00+00:00,FALSE
174,979,2022-11-21 10:06:55.170857+00:00,cancelled,notCheckedIn,2022-11-22 08:30:00+00:00,2022-11-22 18:00:00+00:00,FALSE
96,980,2022-11-23 06:25:31.880903+00:00,completed,checkInNotAvailable,2022-11-24 06:00:00+00:00,2022-11-24 17:00:00+00:00,FALSE
94,981,2022-11-27 18:32:07.975490+00:00,completed,checkInNotAvailable,2022-11-28 06:00:00+00:00,2022-11-28 17:00:00+00:00,FALSE
30,982,2022-11-28 09:41:08.453127+00:00,completed,checkedIn,2022-12-08 05:00:00+00:00,2022-12-08 17:30:00+00:00,FALSE
74,983,2022-12-01 10:49:23.407879+00:00,completed,checkedIn,2022-12-02 07:30:00+00:00,2022-12-02 18:00:00+00:00,FALSE
184,984,2022-12-05 06:45:39.800384+00:00,cancelled,notCheckedIn,2022-12-06 05:00:00+00:00,2022-12-06 17:30:00+00:00,FALSE
320,985,2022-12-05 08:33:08.102418+00:00,completed,checkInNotAvailable,2022-12-08 06:00:00+00:00,2022-12-08 18:00:00+00:00,FALSE
146,986,2022-12-09 06:18:11.628633+00:00,completed,checkedIn,2022-12-22 05:00:00+00:00,2022-12-22 17:30:00+00:00,FALSE
111,987,2023-01-03 06:50:06.977815+00:00,completed,checkedIn,2023-01-03 07:00:00+00:00,2023-01-03 17:30:00+00:00,FALSE
808,988,2023-01-05 16:29:47.182947+00:00,cancelled,notCheckedIn,2023-01-20 07:00:00+00:00,2023-01-20 19:00:00+00:00,FALSE
52,989,2023-01-06 06:34:19.154424+00:00,completed,checkInNotAvailable,2023-01-06 07:00:00+00:00,2023-01-06 17:00:00+00:00,FALSE
294,990,2023-01-10 10:23:54.075941+00:00,completed,checkInNotAvailable,2023-01-10 10:30:00+00:00,2023-01-10 18:00:00+00:00,FALSE
209,991,2023-01-16 05:58:48.795772+00:00,completed,checkedIn,2023-01-16 08:30:00+00:00,2023-01-16 15:00:00+00:00,FALSE
326,992,2023-01-16 18:08:16.349797+00:00,completed,notCheckedIn,2023-01-25 05:00:00+00:00,2023-01-25 17:30:00+00:00,FALSE
67,993,2023-01-17 10:22:50.743438+00:00,completed,checkedIn,2023-01-20 05:00:00+00:00,2023-01-20 17:30:00+00:00,FALSE
236,994,2023-01-23 06:35:50.554567+00:00,completed,checkInNotAvailable,2023-01-23 06:45:00+00:00,2023-01-23 17:00:00+00:00,FALSE
252,995,2023-01-30 07:42:26.215380+00:00,completed,checkInNotAvailable,2023-01-30 07:45:00+00:00,2023-01-30 17:00:00+00:00,FALSE
183,996,2023-02-01 07:26:17.455950+00:00,completed,checkedIn,2023-02-01 05:00:00+00:00,2023-02-01 17:30:00+00:00,FALSE
250,997,2023-02-03 09:39:26.838078+00:00,completed,checkInNotAvailable,2023-02-03 06:00:00+00:00,2023-02-03 17:00:00+00:00,FALSE
204,998,2023-02-07 09:33:45.027137+00:00,cancelled,notCheckedIn,2023-02-14 08:00:00+00:00,2023-02-14 16:00:00+00:00,FALSE
206,999,2023-02-08 09:40:15.749605+00:00,completed,checkedIn,2023-02-08 09:45:00+00:00,2023-02-08 17:30:00+00:00,FALSE
190,1000,2023-02-13 09:44:18.551833+00:00,completed,checkInNotAvailable,2023-02-13 09:45:00+00:00,2023-02-13 17:00:00+00:00,FALSE
136,1001,2023-02-20 06:34:38.824708+00:00,completed,checkedIn,2023-02-21 07:00:00+00:00,2023-02-21 16:00:00+00:00,FALSE
803,1002,2023-02-20 07:56:46.837277+00:00,completed,checkedIn,2023-02-21 07:00:00+00:00,2023-02-21 18:00:00+00:00,FALSE
207,1003,2023-02-21 09:13:49.564803+00:00,editedByUser,checkInNotAvailable,2023-03-06 05:00:00+00:00,2023-03-06 17:30:00+00:00,FALSE
803,1004,2023-02-24 08:07:13.071710+00:00,cancelled,notCheckedIn,2023-02-28 07:00:00+00:00,2023-02-28 18:00:00+00:00,FALSE
809,1005,2023-03-03 07:34:42.267237+00:00,cancelled,readyForCheckIn,2023-03-03 07:45:00+00:00,2023-03-03 17:00:00+00:00,FALSE
184,1006,2023-03-15 06:23:58.666174+00:00,cancelled,notCheckedIn,2023-03-15 07:00:00+00:00,2023-03-15 11:00:00+00:00,FALSE
111,1007,2023-03-15 06:49:31.394301+00:00,cancelled,notCheckedIn,2023-03-15 07:00:00+00:00,2023-03-15 17:30:00+00:00,FALSE
221,1008,2023-03-16 12:07:18.792501+00:00,completed,checkedIn,2023-03-23 07:00:00+00:00,2023-03-23 18:00:00+00:00,FALSE
1148,1009,2023-03-20 21:59:27.968457+00:00,completed,checkInNotAvailable,2023-03-21 06:00:00+00:00,2023-03-21 18:00:00+00:00,FALSE
147,1010,2023-03-22 07:22:34.416692+00:00,completed,checkedIn,2023-03-22 07:30:00+00:00,2023-03-22 16:30:00+00:00,FALSE
856,1011,2023-03-22 14:47:54.952892+00:00,completed,checkInNotAvailable,2023-04-05 05:00:00+00:00,2023-04-05 16:00:00+00:00,FALSE
308,1012,2023-03-28 09:14:33.918971+00:00,completed,checkInNotAvailable,2023-04-03 05:00:00+00:00,2023-04-03 17:00:00+00:00,FALSE
291,1013,2023-04-03 06:03:29.238046+00:00,completed,checkInNotAvailable,2023-04-03 06:15:00+00:00,2023-04-03 17:00:00+00:00,FALSE
70,1014,2023-04-03 07:10:05.961722+00:00,cancelled,notCheckedIn,2023-04-14 07:00:00+00:00,2023-04-14 17:00:00+00:00,FALSE
295,1015,2023-04-03 12:02:50.696449+00:00,completed,checkInNotAvailable,2023-04-03 12:15:00+00:00,2023-04-03 17:00:00+00:00,FALSE
156,1016,2023-04-05 07:00:53.740818+00:00,editedByUser,readyForNonQRCheckIn,2023-04-05 04:00:00+00:00,2023-04-05 16:30:00+00:00,FALSE
856,1017,2023-04-05 09:19:17.144749+00:00,completed,checkInNotAvailable,2023-04-12 05:00:00+00:00,2023-04-12 16:00:00+00:00,FALSE
228,1018,2023-04-06 06:14:08.360391+00:00,completed,checkedIn,2023-04-06 06:00:00+00:00,2023-04-06 17:00:00+00:00,FALSE
1162,1019,2023-04-06 06:31:40.013611+00:00,completed,checkedIn,2023-04-06 06:45:00+00:00,2023-04-06 17:00:00+00:00,FALSE
1168,1020,2023-04-11 13:02:34.192621+00:00,accepted,readyForCheckIn,2023-05-11 05:00:00+00:00,2023-05-11 17:00:00+00:00,FALSE
184,1021,2023-04-11 15:26:37.546163+00:00,completed,checkedIn,2023-04-20 09:00:00+00:00,2023-04-20 14:30:00+00:00,FALSE
47,1022,2023-04-12 19:08:25.585579+00:00,editedByUser,readyForNonQRCheckIn,2023-04-13 04:00:00+00:00,2023-04-13 16:30:00+00:00,FALSE
841,1023,2023-04-13 09:47:29.527764+00:00,completed,checkInNotAvailable,2023-04-17 05:00:00+00:00,2023-04-17 17:00:00+00:00,FALSE
183,1024,2023-04-21 06:46:33.804187+00:00,completed,checkedIn,2023-04-21 04:00:00+00:00,2023-04-21 16:30:00+00:00,FALSE
251,1025,2023-04-26 04:49:27.987764+00:00,completed,checkInNotAvailable,2023-04-26 09:30:00+00:00,2023-04-26 16:00:00+00:00,FALSE
17,1026,2023-04-29 11:31:37.187182+00:00,completed,checkedIn,2023-05-08 04:00:00+00:00,2023-05-08 16:30:00+00:00,FALSE
38,1027,2023-05-03 07:00:59.329645+00:00,completed,checkedIn,2023-05-03 07:00:00+00:00,2023-05-03 17:00:00+00:00,FALSE
136,1028,2023-05-08 13:34:11.475457+00:00,accepted,readyForCheckIn,2023-05-10 06:00:00+00:00,2023-05-10 15:00:00+00:00,FALSE
188,1029,2023-05-08 22:00:07.568906+00:00,running,checkInNotAvailable,2023-05-09 05:00:00+00:00,2023-05-09 16:00:00+00:00,FALSE
146,1030,2022-10-18 15:43:31.276325+00:00,completed,checkedIn,2022-10-31 05:00:00+00:00,2022-10-31 17:30:00+00:00,FALSE
64,1031,2022-11-01 14:35:09.185386+00:00,completed,checkedIn,2022-11-03 05:00:00+00:00,2022-11-03 17:30:00+00:00,FALSE
183,1032,2022-11-14 07:30:17.414210+00:00,completed,checkedIn,2022-11-14 07:30:00+00:00,2022-11-14 17:30:00+00:00,FALSE
206,1033,2022-11-15 06:54:31.960080+00:00,completed,checkedIn,2022-11-15 05:00:00+00:00,2022-11-15 17:30:00+00:00,FALSE
9,1034,2022-11-16 07:14:19.889992+00:00,completed,checkInNotAvailable,2022-11-16 07:30:00+00:00,2022-11-16 17:00:00+00:00,FALSE
221,1035,2022-11-21 13:11:30.176170+00:00,completed,checkedIn,2022-11-23 07:00:00+00:00,2022-11-23 18:00:00+00:00,FALSE
252,1036,2022-11-22 07:28:17.255041+00:00,completed,checkInNotAvailable,2022-11-22 07:30:00+00:00,2022-11-22 17:00:00+00:00,FALSE
51,1037,2022-11-23 06:14:44.268704+00:00,completed,checkInNotAvailable,2022-11-23 06:30:00+00:00,2022-11-23 17:00:00+00:00,FALSE
257,1038,2022-11-29 12:50:04.290892+00:00,editedByUser,checkInNotAvailable,2022-12-05 07:00:00+00:00,2022-12-05 18:00:00+00:00,FALSE
320,1039,2022-11-29 13:01:13.352635+00:00,completed,checkInNotAvailable,2022-12-22 06:00:00+00:00,2022-12-22 18:00:00+00:00,FALSE
299,1040,2022-12-05 09:10:30.127143+00:00,completed,checkInNotAvailable,2022-12-06 06:00:00+00:00,2022-12-06 18:00:00+00:00,FALSE
329,1041,2022-12-07 15:13:29.035520+00:00,completed,checkInNotAvailable,2022-12-08 06:00:00+00:00,2022-12-08 18:00:00+00:00,FALSE
251,1042,2022-12-16 14:51:28.113839+00:00,cancelled,notCheckedIn,2022-12-23 06:00:00+00:00,2022-12-23 14:00:00+00:00,FALSE
60,1043,2023-01-09 08:18:01.286591+00:00,completed,checkedIn,2023-01-09 08:30:00+00:00,2023-01-09 17:30:00+00:00,FALSE
236,1044,2023-01-16 07:09:48.867582+00:00,completed,checkInNotAvailable,2023-01-17 06:00:00+00:00,2023-01-17 17:00:00+00:00,FALSE
147,1045,2023-01-17 07:21:24.348144+00:00,completed,checkedIn,2023-01-17 08:00:00+00:00,2023-01-17 16:30:00+00:00,FALSE
184,1046,2023-01-18 13:11:49.037205+00:00,completed,checkedIn,2023-01-23 05:00:00+00:00,2023-01-23 17:30:00+00:00,FALSE
90,1047,2023-01-30 07:03:19.005800+00:00,completed,checkInNotAvailable,2023-01-30 06:00:00+00:00,2023-01-30 17:00:00+00:00,FALSE
251,1048,2023-02-01 12:04:10.202490+00:00,completed,checkInNotAvailable,2023-02-08 06:00:00+00:00,2023-02-08 15:30:00+00:00,FALSE
90,1049,2023-02-06 06:57:12.022202+00:00,completed,checkInNotAvailable,2023-02-06 07:00:00+00:00,2023-02-06 17:00:00+00:00,FALSE
187,1050,2023-02-07 07:17:39.146953+00:00,completed,checkInNotAvailable,2023-02-07 06:00:00+00:00,2023-02-07 17:00:00+00:00,FALSE
9,1051,2023-02-13 07:44:07.471026+00:00,completed,checkInNotAvailable,2023-02-13 07:45:00+00:00,2023-02-13 17:00:00+00:00,FALSE
52,1052,2023-02-15 10:35:03.404019+00:00,completed,checkInNotAvailable,2023-02-24 06:00:00+00:00,2023-02-24 17:00:00+00:00,FALSE
47,1053,2023-02-16 06:37:29.841562+00:00,completed,checkedIn,2023-02-16 06:45:00+00:00,2023-02-16 17:30:00+00:00,FALSE
153,1054,2023-02-16 08:08:58.557322+00:00,completed,checkedIn,2023-02-16 08:15:00+00:00,2023-02-16 17:30:00+00:00,FALSE
251,1055,2023-02-17 14:17:45.302933+00:00,completed,checkInNotAvailable,2023-02-22 06:00:00+00:00,2023-02-22 17:00:00+00:00,FALSE
116,1056,2023-02-21 10:12:16.617203+00:00,completed,checkedIn,2023-02-21 10:15:00+00:00,2023-02-21 17:30:00+00:00,FALSE
9,1057,2023-02-28 08:02:32.416000+00:00,cancelled,notCheckedIn,2023-02-28 08:15:00+00:00,2023-02-28 17:00:00+00:00,FALSE
861,1058,2023-03-10 07:57:47.750305+00:00,cancelled,readyForCheckIn,2023-03-10 08:00:00+00:00,2023-03-10 17:00:00+00:00,FALSE
31,1059,2023-03-13 07:05:04.030878+00:00,completed,checkedIn,2023-03-22 07:45:00+00:00,2023-03-22 17:30:00+00:00,FALSE
214,1060,2023-03-13 10:27:06.128561+00:00,completed,checkedIn,2023-03-15 07:00:00+00:00,2023-03-15 18:00:00+00:00,FALSE
13,1061,2023-03-15 07:43:37.028026+00:00,completed,checkInNotAvailable,2023-03-15 07:45:00+00:00,2023-03-15 17:00:00+00:00,FALSE
156,1062,2023-03-15 08:01:55.463324+00:00,completed,checkedIn,2023-03-15 05:00:00+00:00,2023-03-15 17:30:00+00:00,FALSE
14,1063,2023-03-20 07:21:35.677068+00:00,completed,checkInNotAvailable,2023-03-22 06:00:00+00:00,2023-03-22 17:00:00+00:00,FALSE
168,1064,2023-03-21 17:04:45.492407+00:00,cancelled,notCheckedIn,2023-03-22 07:00:00+00:00,2023-03-22 18:00:00+00:00,FALSE
857,1065,2023-03-21 19:10:30.847935+00:00,cancelled,notCheckedIn,2023-03-22 07:00:00+00:00,2023-03-22 18:00:00+00:00,FALSE
182,1066,2023-03-26 18:52:35.063852+00:00,completed,checkedIn,2023-03-28 04:00:00+00:00,2023-03-28 16:30:00+00:00,FALSE
96,1067,2023-04-11 05:29:01.399019+00:00,completed,checkInNotAvailable,2023-04-11 05:30:00+00:00,2023-04-11 16:00:00+00:00,FALSE
864,1068,2023-04-13 07:03:31.308985+00:00,cancelled,notCheckedIn,2023-04-13 08:30:00+00:00,2023-04-13 17:00:00+00:00,FALSE
1141,1069,2023-04-17 05:12:59.741041+00:00,completed,checkedIn,2023-04-17 06:00:00+00:00,2023-04-17 17:00:00+00:00,FALSE
214,1070,2023-04-18 08:00:48.519749+00:00,completed,checkedIn,2023-04-19 06:00:00+00:00,2023-04-19 17:00:00+00:00,FALSE
47,1071,2023-04-19 06:47:13.148263+00:00,completed,checkedIn,2023-04-19 07:00:00+00:00,2023-04-19 16:30:00+00:00,FALSE
51,1072,2023-04-19 06:58:09.913676+00:00,completed,checkInNotAvailable,2023-04-19 07:00:00+00:00,2023-04-19 16:00:00+00:00,FALSE
317,1073,2023-04-20 07:32:11.434248+00:00,cancelled,notCheckedIn,2023-04-26 06:30:00+00:00,2023-04-26 12:30:00+00:00,FALSE
190,1074,2023-04-24 05:26:36.428813+00:00,completed,checkInNotAvailable,2023-04-24 05:30:00+00:00,2023-04-24 07:00:00+00:00,FALSE
1183,1075,2023-05-02 13:43:26.529064+00:00,cancelled,notCheckedIn,2023-05-04 04:00:00+00:00,2023-05-04 16:30:00+00:00,FALSE
16,1076,2023-05-04 06:04:01.243509+00:00,completed,checkedIn,2023-05-04 06:15:00+00:00,2023-05-04 16:30:00+00:00,FALSE
1182,1077,2023-05-08 06:12:32.772163+00:00,accepted,readyForCheckIn,2023-05-11 04:00:00+00:00,2023-05-11 16:30:00+00:00,FALSE
1181,1078,2023-05-08 16:46:37.726095+00:00,running,checkInNotAvailable,2023-05-09 06:00:00+00:00,2023-05-09 16:00:00+00:00,FALSE
17,1079,2022-10-21 18:11:23.288892+00:00,completed,checkedIn,2022-10-31 05:00:00+00:00,2022-10-31 17:30:00+00:00,FALSE
135,1080,2022-10-27 09:11:42.732913+00:00,completed,checkedIn,2022-11-01 05:00:00+00:00,2022-11-01 17:30:00+00:00,FALSE
185,1081,2022-10-31 16:33:37.821243+00:00,completed,checkedIn,2022-11-01 05:00:00+00:00,2022-11-01 17:30:00+00:00,FALSE
285,1082,2022-11-07 16:03:40.442237+00:00,completed,checkInNotAvailable,2022-11-08 07:00:00+00:00,2022-11-08 17:00:00+00:00,FALSE
214,1083,2022-11-09 05:43:18.863495+00:00,completed,checkedIn,2022-11-09 07:00:00+00:00,2022-11-09 18:00:00+00:00,FALSE
101,1084,2022-11-09 22:39:09.048516+00:00,completed,checkInNotAvailable,2022-11-10 06:00:00+00:00,2022-11-10 17:00:00+00:00,FALSE
307,1085,2022-11-10 08:15:57.308491+00:00,completed,checkInNotAvailable,2022-11-15 06:00:00+00:00,2022-11-15 18:00:00+00:00,FALSE
94,1086,2022-11-19 06:29:47.738589+00:00,completed,checkInNotAvailable,2022-11-22 06:00:00+00:00,2022-11-22 17:00:00+00:00,FALSE
257,1087,2022-11-29 12:51:44.818737+00:00,cancelled,notCheckedIn,,2022-12-08 18:00:00+00:00,FALSE
314,1088,2022-11-29 13:37:21.821920+00:00,completed,checkedIn,,2022-12-07 18:00:00+00:00,FALSE
28,1089,2022-12-01 07:53:23.861691+00:00,completed,checkedIn,,2022-12-05 17:30:00+00:00,FALSE
311,1090,2022-12-01 13:19:30.978766+00:00,cancelled,notCheckedIn,,2022-12-07 17:30:00+00:00,FALSE
293,1091,2022-12-05 14:29:49.413465+00:00,completed,checkInNotAvailable,,2022-12-06 18:00:00+00:00,FALSE
46,1092,2022-12-05 15:07:42.683457+00:00,completed,checkedIn,,2022-12-06 17:30:00+00:00,FALSE
672,1093,2022-12-07 14:53:46.827951+00:00,completed,checkInNotAvailable,,2022-12-07 18:00:00+00:00,FALSE
90,1094,2022-12-07 18:19:14.264722+00:00,completed,checkInNotAvailable,,2022-12-08 17:00:00+00:00,FALSE
168,1095,2022-12-14 16:16:53.309783+00:00,completed,notCheckedIn,,2022-12-15 18:00:00+00:00,FALSE
146,1096,2022-12-22 05:38:44.346745+00:00,completed,checkedIn,,2023-01-04 17:30:00+00:00,FALSE
195,1097,2023-01-03 09:39:55.779887+00:00,completed,notCheckedIn,,2023-01-05 17:30:00+00:00,FALSE
326,1098,2023-01-03 20:12:08.569223+00:00,completed,notCheckedIn,,2023-01-16 17:30:00+00:00,FALSE
165,1099,2023-01-09 08:26:23.638115+00:00,completed,checkedIn,,2023-01-10 18:00:00+00:00,FALSE
243,1100,2023-01-09 10:10:51.297319+00:00,completed,checkedIn,,2023-01-19 17:30:00+00:00,FALSE
52,1101,2023-01-11 19:20:26.896293+00:00,completed,checkInNotAvailable,,2023-01-13 17:00:00+00:00,FALSE
816,1102,2023-01-12 15:28:25.643253+00:00,completed,checkInNotAvailable,,2023-01-16 12:00:00+00:00,FALSE
94,1103,2023-01-15 19:59:09.322822+00:00,completed,checkInNotAvailable,,2023-01-16 17:00:00+00:00,FALSE
14,1104,2023-01-16 09:52:28.384187+00:00,completed,checkInNotAvailable,,2023-01-16 17:00:00+00:00,FALSE
136,1105,2023-01-21 20:02:55.964363+00:00,completed,checkedIn,,2023-01-23 16:15:00+00:00,FALSE
96,1106,2023-01-22 18:11:51.794419+00:00,completed,checkInNotAvailable,,2023-01-26 17:00:00+00:00,FALSE
83,1107,2023-01-22 18:30:10.418585+00:00,cancelled,notCheckedIn,,2023-01-23 17:30:00+00:00,FALSE
106,1108,2023-01-24 09:03:55.518978+00:00,cancelled,notCheckedIn,,2023-01-25 17:30:00+00:00,FALSE
317,1109,2023-01-24 13:26:24.679065+00:00,cancelled,notCheckedIn,,2023-01-25 12:30:00+00:00,FALSE
188,1110,2023-01-25 06:18:29.769726+00:00,completed,checkInNotAvailable,,2023-01-25 08:00:00+00:00,FALSE
137,1111,2023-02-01 06:39:06.708613+00:00,editedByUser,checkInNotAvailable,,2023-02-01 17:00:00+00:00,FALSE
116,1112,2023-02-01 06:43:21.551965+00:00,completed,checkedIn,,2023-02-01 17:30:00+00:00,FALSE
13,1113,2023-02-06 08:37:45.510855+00:00,completed,checkInNotAvailable,,2023-02-06 17:00:00+00:00,FALSE
105,1114,2023-02-06 09:06:41.092302+00:00,completed,checkedIn,,2023-02-07 17:30:00+00:00,FALSE
84,1115,2023-02-16 09:15:40.550516+00:00,cancelled,notCheckedIn,2023-02-23 08:00:00+00:00,2023-02-23 18:00:00+00:00,FALSE
219,1116,2023-02-16 16:57:13.941187+00:00,cancelled,notCheckedIn,2023-02-21 08:30:00+00:00,2023-02-21 18:00:00+00:00,FALSE
47,1117,2023-02-24 06:52:07.014463+00:00,completed,checkedIn,2023-02-24 07:00:00+00:00,2023-02-24 17:30:00+00:00,FALSE
17,1118,2023-02-26 18:19:39.091315+00:00,completed,checkedIn,2023-02-27 05:00:00+00:00,2023-02-27 17:30:00+00:00,FALSE
53,1119,2023-02-28 09:15:24.289145+00:00,completed,checkInNotAvailable,2023-02-28 06:00:00+00:00,2023-02-28 17:00:00+00:00,FALSE
136,1120,2023-03-06 06:49:28.833679+00:00,cancelled,readyForCheckIn,2023-03-07 07:00:00+00:00,2023-03-07 16:00:00+00:00,FALSE
175,1121,2023-03-06 11:28:36.093482+00:00,cancelled,notCheckedIn,2023-03-08 07:00:00+00:00,2023-03-08 18:00:00+00:00,FALSE
178,1122,2023-03-10 16:04:08.560086+00:00,cancelled,readyForCheckIn,2023-03-16 07:00:00+00:00,2023-03-16 18:00:00+00:00,FALSE
168,1123,2023-03-16 07:06:33.220521+00:00,completed,checkedIn,2023-03-21 07:00:00+00:00,2023-03-21 18:00:00+00:00,FALSE
296,1124,2023-03-16 08:01:18.945249+00:00,completed,checkInNotAvailable,2023-03-16 08:15:00+00:00,2023-03-16 18:00:00+00:00,FALSE
322,1125,2023-03-20 10:44:32.116421+00:00,completed,checkInNotAvailable,2023-03-22 07:00:00+00:00,2023-03-22 17:00:00+00:00,FALSE
1147,1126,2023-03-20 13:42:43.743552+00:00,editedByUser,checkInNotAvailable,2023-03-22 07:00:00+00:00,2023-03-22 15:00:00+00:00,FALSE
1147,1127,2023-03-20 13:43:42.389915+00:00,cancelled,notCheckedIn,2023-03-22 07:00:00+00:00,2023-03-22 15:00:00+00:00,FALSE
184,1128,2023-03-21 13:22:11.283934+00:00,completed,checkedIn,2023-03-28 04:00:00+00:00,2023-03-28 16:30:00+00:00,FALSE
43,1129,2023-03-27 04:14:20.293369+00:00,completed,checkedIn,2023-03-27 04:15:00+00:00,2023-03-27 16:30:00+00:00,FALSE
74,1130,2023-03-28 13:59:53.044844+00:00,cancelled,notCheckedIn,2023-03-29 06:00:00+00:00,2023-03-29 17:00:00+00:00,FALSE
96,1131,2023-04-02 14:36:17.965449+00:00,completed,checkInNotAvailable,2023-04-06 05:00:00+00:00,2023-04-06 16:00:00+00:00,FALSE
70,1132,2023-04-02 17:44:37.044589+00:00,cancelled,notCheckedIn,2023-04-03 06:00:00+00:00,2023-04-03 17:00:00+00:00,FALSE
1159,1133,2023-04-03 13:00:12.191134+00:00,completed,checkInNotAvailable,2023-04-04 05:00:00+00:00,2023-04-04 17:00:00+00:00,FALSE
70,1134,2023-04-11 09:52:02.407417+00:00,completed,checkedIn,2023-04-21 06:00:00+00:00,2023-04-21 17:00:00+00:00,FALSE
136,1135,2023-04-11 15:03:16.669543+00:00,editedByUser,checkInNotAvailable,2023-04-24 06:00:00+00:00,2023-04-24 15:00:00+00:00,FALSE
47,1136,2023-04-12 06:35:45.711998+00:00,completed,checkedIn,2023-04-12 06:45:00+00:00,2023-04-12 16:30:00+00:00,FALSE
181,1137,2023-04-15 18:53:11.446863+00:00,cancelled,notCheckedIn,2023-04-17 04:00:00+00:00,2023-04-17 16:30:00+00:00,FALSE
861,1138,2023-04-17 09:19:50.927360+00:00,completed,checkInNotAvailable,2023-04-17 09:30:00+00:00,2023-04-17 16:00:00+00:00,FALSE
236,1139,2023-04-18 06:45:04.544371+00:00,running,checkInNotAvailable,2023-05-09 05:00:00+00:00,2023-05-09 16:00:00+00:00,FALSE
284,1140,2023-04-26 14:43:40.923430+00:00,editedByUser,readyForNonQRCheckIn,2023-04-27 04:00:00+00:00,2023-04-27 16:30:00+00:00,FALSE
1148,1141,2023-05-02 06:56:46.052297+00:00,completed,checkInNotAvailable,2023-05-02 07:00:00+00:00,2023-05-02 17:00:00+00:00,FALSE
1182,1142,2023-05-02 11:55:13.374981+00:00,completed,checkedIn,2023-05-02 12:00:00+00:00,2023-05-02 16:30:00+00:00,FALSE
1184,1143,2023-05-05 07:16:11.611372+00:00,completed,checkedIn,2023-05-05 07:30:00+00:00,2023-05-05 16:30:00+00:00,FALSE
284,1144,2023-05-09 05:12:29.390899+00:00,running,checkedIn,2023-05-09 05:15:00+00:00,2023-05-09 16:30:00+00:00,FALSE
284,1145,2022-11-03 15:25:25.804653+00:00,cancelled,notCheckedIn,2022-11-11 05:00:00+00:00,2022-11-11 17:30:00+00:00,FALSE
28,1146,2022-11-04 17:40:42.831657+00:00,completed,checkedIn,2022-11-14 05:00:00+00:00,2022-11-14 17:30:00+00:00,FALSE
52,1147,2022-11-08 07:17:56.928883+00:00,completed,checkInNotAvailable,2022-11-08 07:30:00+00:00,2022-11-08 17:00:00+00:00,FALSE
286,1148,2022-11-11 14:04:52.936739+00:00,completed,checkInNotAvailable,2022-11-16 07:00:00+00:00,2022-11-16 17:00:00+00:00,FALSE
175,1149,2022-11-14 08:48:04.818560+00:00,editedByUser,checkInNotAvailable,2022-11-17 08:30:00+00:00,2022-11-17 18:00:00+00:00,FALSE
195,1150,2022-11-16 09:07:36.458162+00:00,cancelled,notCheckedIn,2022-11-25 05:00:00+00:00,2022-11-25 17:30:00+00:00,FALSE
287,1151,2022-11-17 09:49:14.707876+00:00,completed,checkedIn,2022-11-17 10:00:00+00:00,2022-11-17 17:30:00+00:00,FALSE
52,1152,2022-11-18 06:23:00.275800+00:00,completed,checkInNotAvailable,2022-11-18 06:30:00+00:00,2022-11-18 17:00:00+00:00,FALSE
